# Chunk-averaged data for fix temp_profile and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount temp
1000 21 12312
  2 -20.4781 664.78 441.933
  3 -18.0689 616.9 439.407
  4 -15.6597 608.88 439.673
  5 -13.2505 636.44 443.602
  6 -10.8414 597.69 443.773
  7 -8.43217 575.14 449.529
  8 -6.02298 634.65 454.855
  9 -3.61379 608.91 463.069
  10 -1.2046 607.49 468.661
  11 1.2046 613.53 475.852
  12 3.61379 648.72 470.464
  13 6.02298 622.07 464.155
  14 8.43217 624.78 455.915
  15 10.8414 618.33 459.318
  16 13.2505 607.62 461.294
  17 15.6597 564.02 447.323
  18 18.0689 629.82 441.379
  19 20.4781 599.61 441.642
  20 22.8873 621.48 435.092
  21 25.2965 0 0
884000 21 12312.000000000002
  1 -22.8873 607.14 434.114
  2 -20.4781 659.48 436.209
  3 -18.0689 615.04 440.88
  4 -15.6597 607.27 443.031
  5 -13.2505 630.79 437.239
  6 -10.8414 606.86 445.738
  7 -8.43217 593.41 459.615
  8 -6.02298 598.93 460.403
  9 -3.61379 641.54 471.064
  10 -1.2046 603.13 461.646
  11 1.2046 605.27 470.611
  12 3.61379 654.28 466.631
  13 6.02298 625.03 458.514
  14 8.43217 609.03 455.157
  15 10.8414 623.36 453.52
  16 13.2505 610.19 456.785
  17 15.6597 577.39 450.049
  18 18.0689 604.58 446.07
  19 20.4781 631.41 432.785
  20 22.8873 607.87 433.104
  21 25.2965 0 0
885000 21 12311.999999999998
  1 -22.8873 616.86 425.506
  2 -20.4781 623.5 427.567
  3 -18.0689 655.56 439.029
  4 -15.6597 609.84 446.634
  5 -13.2505 622.6 445.165
  6 -10.8414 595.76 456.03
  7 -8.43217 608.57 454.223
  8 -6.02298 583.93 453.349
  9 -3.61379 629.69 469.658
  10 -1.2046 624.82 473.128
  11 1.2046 612.5 474.649
  12 3.61379 616.65 462.799
  13 6.02298 662.74 456.359
  14 8.43217 613.82 452.857
  15 10.8414 619.89 448.719
  16 13.2505 592.21 452.047
  17 15.6597 580.32 449.097
  18 18.0689 592.1 445.636
  19 20.4781 622.88 436.51
  20 22.8873 627.76 428.872
  21 25.2965 0 0
886000 21 12312
  1 -22.8873 625.63 425.959
  2 -20.4781 627.29 432.669
  3 -18.0689 623.32 437.607
  4 -15.6597 644.8 447.64
  5 -13.2505 630.38 447.53
  6 -10.8414 601.54 442.094
  7 -8.43217 595.13 454.478
  8 -6.02298 593.37 449.661
  9 -3.61379 620.16 465.234
  10 -1.2046 617.09 475.603
  11 1.2046 626.31 474.916
  12 3.61379 602.24 462.384
  13 6.02298 636.65 453.658
  14 8.43217 635.83 454.797
  15 10.8414 604.34 460.182
  16 13.2505 593.88 452.448
  17 15.6597 590.37 442.649
  18 18.0689 597.78 441.693
  19 20.4781 613.71 429.23
  20 22.8873 632.18 430.872
  21 25.2965 0 0
887000 21 12312
  1 -22.8873 652.36 434.687
  2 -20.4781 624.01 440.024
  3 -18.0689 601.59 441.672
  4 -15.6597 658.1 441.106
  5 -13.2505 624.24 448.728
  6 -10.8414 612.81 445.91
  7 -8.43217 595.58 451.013
  8 -6.02298 614.2 457.74
  9 -3.61379 613.57 462.15
  10 -1.2046 596.09 473.009
  11 1.2046 637.13 477.025
  12 3.61379 622.47 466.515
  13 6.02298 586.1 459.337
  14 8.43217 638.92 464.354
  15 10.8414 606.32 467.51
  16 13.2505 610.31 455.628
  17 15.6597 567.08 448.401
  18 18.0689 628.96 445.953
  19 20.4781 621.39 436.192
  20 22.8873 600.77 426.112
  21 25.2965 0 0
888000 21 12311.999999999998
  1 -22.8873 647.92 428.458
  2 -20.4781 627.87 434.872
  3 -18.0689 617.57 443.995
  4 -15.6597 620.51 445.818
  5 -13.2505 645.01 450.553
  6 -10.8414 615.88 453.697
  7 -8.43217 596.34 452.913
  8 -6.02298 615.04 444.608
  9 -3.61379 615.6 461.967
  10 -1.2046 596.9 472.403
  11 1.2046 636.68 476.715
  12 3.61379 614.65 475.033
  13 6.02298 596.85 454.624
  14 8.43217 613.67 459.327
  15 10.8414 639.97 462.893
  16 13.2505 601.18 454.634
  17 15.6597 575.56 436.165
  18 18.0689 616.55 439.785
  19 20.4781 603.73 435.061
  20 22.8873 614.52 425.984
  21 25.2965 0 0
889000 21 12311.999999999998
  1 -22.8873 652.63 429.247
  2 -20.4781 639.06 434.427
  3 -18.0689 603.9 438.001
  4 -15.6597 624.64 438.528
  5 -13.2505 628.98 447.86
  6 -10.8414 606.67 444.517
  7 -8.43217 608.91 445.143
  8 -6.02298 597.86 457.247
  9 -3.61379 639.2 457.193
  10 -1.2046 587.46 465.692
  11 1.2046 639.26 475.241
  12 3.61379 609.88 470.579
  13 6.02298 611.31 461.377
  14 8.43217 628.39 465.348
  15 10.8414 637.49 467.878
  16 13.2505 580.43 461.899
  17 15.6597 589.88 432.584
  18 18.0689 607.14 429.217
  19 20.4781 589.13 428.478
  20 22.8873 629.78 429.283
  21 25.2965 0 0
890000 21 12312
  1 -22.8873 636.75 430.532
  2 -20.4781 639.65 442.913
  3 -18.0689 595.98 440.069
  4 -15.6597 620.81 435.896
  5 -13.2505 636.3 445.985
  6 -10.8414 606.22 446.544
  7 -8.43217 592 449.842
  8 -6.02298 590.31 465.551
  9 -3.61379 623.28 467.481
  10 -1.2046 604.7 467.261
  11 1.2046 644.64 465.393
  12 3.61379 615 476.871
  13 6.02298 589.72 464.518
  14 8.43217 632.65 460.368
  15 10.8414 644.27 456.2
  16 13.2505 615.02 450.686
  17 15.6597 589.56 436.02
  18 18.0689 603.05 441.197
  19 20.4781 609.5 432.698
  20 22.8873 622.59 431.887
  21 25.2965 0 0
891000 21 12312
  1 -22.8873 648.41 430.593
  2 -20.4781 648.26 435.139
  3 -18.0689 596.69 441.029
  4 -15.6597 626.8 440.215
  5 -13.2505 640.86 448.836
  6 -10.8414 580.47 451.202
  7 -8.43217 600.54 456.001
  8 -6.02298 610.81 469.421
  9 -3.61379 610.36 461.452
  10 -1.2046 594.34 466.539
  11 1.2046 638.18 478.668
  12 3.61379 600.62 466.933
  13 6.02298 603.29 463.126
  14 8.43217 635.91 463.208
  15 10.8414 629.51 452.564
  16 13.2505 615.76 451.802
  17 15.6597 593.3 444.667
  18 18.0689 600.76 437.052
  19 20.4781 616.88 437.663
  20 22.8873 620.25 437.993
  21 25.2965 0 0
892000 21 12312
  1 -22.8873 616.44 427.868
  2 -20.4781 643.57 431.985
  3 -18.0689 617.41 433.985
  4 -15.6597 638.24 444.95
  5 -13.2505 620.9 441.638
  6 -10.8414 581.42 444.177
  7 -8.43217 609.47 463.406
  8 -6.02298 606.03 463.602
  9 -3.61379 611.23 462.026
  10 -1.2046 612.63 462.262
  11 1.2046 624.71 475.28
  12 3.61379 603.93 466.004
  13 6.02298 617.93 459.996
  14 8.43217 671.05 450.826
  15 10.8414 604.97 447.017
  16 13.2505 611.45 456.133
  17 15.6597 590.53 444.775
  18 18.0689 597.74 433.81
  19 20.4781 609.09 440.421
  20 22.8873 623.26 444.938
  21 25.2965 0 0
893000 21 12311.999999999996
  1 -22.8873 603.27 433.703
  2 -20.4781 631.83 433.263
  3 -18.0689 658.86 433.186
  4 -15.6597 623.53 438.846
  5 -13.2505 613.06 442.287
  6 -10.8414 607.25 447.68
  7 -8.43217 626.39 455.068
  8 -6.02298 596.58 459.526
  9 -3.61379 620.06 463.184
  10 -1.2046 620.12 464.211
  11 1.2046 609.65 477.551
  12 3.61379 606.42 468.027
  13 6.02298 630.78 470.598
  14 8.43217 653.16 452.909
  15 10.8414 585.13 457.921
  16 13.2505 615.41 459.833
  17 15.6597 569.99 456.097
  18 18.0689 596.49 441.288
  19 20.4781 590.31 429.336
  20 22.8873 653.71 448.556
  21 25.2965 0 0
894000 21 12312
  1 -22.8873 588 429.112
  2 -20.4781 643.47 434.529
  3 -18.0689 666.34 436.48
  4 -15.6597 619.4 436.921
  5 -13.2505 608.92 434.378
  6 -10.8414 638.94 447.62
  7 -8.43217 610.27 447.471
  8 -6.02298 594.52 461.609
  9 -3.61379 621.03 454.082
  10 -1.2046 621.93 462.571
  11 1.2046 610.3 481.913
  12 3.61379 581.4 467.718
  13 6.02298 648.45 470.469
  14 8.43217 611.72 464.261
  15 10.8414 573.53 453.557
  16 13.2505 628.09 452.9
  17 15.6597 559.57 451.496
  18 18.0689 622.74 441.516
  19 20.4781 604.63 441.709
  20 22.8873 658.75 440.722
  21 25.2965 0 0
895000 21 12312
  1 -22.8873 580.4 422.08
  2 -20.4781 642.44 434.848
  3 -18.0689 658.45 434.861
  4 -15.6597 607.49 442.19
  5 -13.2505 606.25 437.887
  6 -10.8414 628.45 454.67
  7 -8.43217 600.58 454.501
  8 -6.02298 611.01 451.429
  9 -3.61379 639.33 461.296
  10 -1.2046 606.96 470.573
  11 1.2046 612.2 476.568
  12 3.61379 596 469.271
  13 6.02298 645.52 465.99
  14 8.43217 626.11 453.848
  15 10.8414 569.92 455.702
  16 13.2505 651.22 455.287
  17 15.6597 560.28 445.245
  18 18.0689 613.58 445.554
  19 20.4781 623.23 437.05
  20 22.8873 632.58 428.184
  21 25.2965 0 0
896000 21 12312
  1 -22.8873 582.57 422.605
  2 -20.4781 665.14 437.818
  3 -18.0689 629.97 444.58
  4 -15.6597 595.14 441.086
  5 -13.2505 611.05 438.657
  6 -10.8414 620.77 461.752
  7 -8.43217 597.87 461.578
  8 -6.02298 601.4 455.055
  9 -3.61379 631.5 454.973
  10 -1.2046 607.46 462.556
  11 1.2046 585.27 474.67
  12 3.61379 662.86 475.394
  13 6.02298 606.07 470.577
  14 8.43217 632.76 466.014
  15 10.8414 579.69 452.067
  16 13.2505 640.43 453.793
  17 15.6597 573.11 442.563
  18 18.0689 626.26 443.228
  19 20.4781 638.58 443.785
  20 22.8873 624.1 428.632
  21 25.2965 0 0
897000 21 12312.000000000002
  1 -22.8873 621.55 431.412
  2 -20.4781 645.39 437.969
  3 -18.0689 628.76 440.447
  4 -15.6597 607.99 439.155
  5 -13.2505 627.59 440.524
  6 -10.8414 599.41 454.109
  7 -8.43217 595.92 447.536
  8 -6.02298 632.72 446.722
  9 -3.61379 605.01 454.511
  10 -1.2046 604.96 467.831
  11 1.2046 617.03 474.832
  12 3.61379 646.87 472.024
  13 6.02298 584.74 469.559
  14 8.43217 620.48 453.464
  15 10.8414 600.03 447.257
  16 13.2505 622.12 449.75
  17 15.6597 572.51 450.641
  18 18.0689 636.58 446.119
  19 20.4781 624.78 434.06
  20 22.8873 617.56 427.985
  21 25.2965 0 0
898000 21 12311.999999999998
  1 -22.8873 660.54 429.969
  2 -20.4781 623.29 440.826
  3 -18.0689 619.74 444.288
  4 -15.6597 614.36 445.458
  5 -13.2505 637.97 436.211
  6 -10.8414 591.58 435.299
  7 -8.43217 611.45 452.232
  8 -6.02298 630.33 453.728
  9 -3.61379 605.37 460.571
  10 -1.2046 591.3 462.077
  11 1.2046 641.92 473.894
  12 3.61379 621 474.081
  13 6.02298 590.97 459.909
  14 8.43217 652.15 459.74
  15 10.8414 566.72 452.937
  16 13.2505 614.67 449.896
  17 15.6597 565 448.308
  18 18.0689 644.44 448.115
  19 20.4781 602.23 438.628
  20 22.8873 626.97 418.427
  21 25.2965 0 0
899000 21 12312
  1 -22.8873 646.01 433.938
  2 -20.4781 615.02 431.835
  3 -18.0689 631.96 435.543
  4 -15.6597 613 443.273
  5 -13.2505 635.61 440.713
  6 -10.8414 597.96 441.535
  7 -8.43217 608.14 451.728
  8 -6.02298 612.52 458.871
  9 -3.61379 594.34 457.23
  10 -1.2046 637.87 475.839
  11 1.2046 626.1 474.638
  12 3.61379 623.19 473.076
  13 6.02298 591.45 461.368
  14 8.43217 643.2 463.785
  15 10.8414 568.61 457.405
  16 13.2505 627.62 457.498
  17 15.6597 580.05 451.212
  18 18.0689 608.45 444.007
  19 20.4781 621.73 436.144
  20 22.8873 629.17 434.566
  21 25.2965 0 0
900000 21 12311.999999999998
  1 -22.8873 636.63 427.351
  2 -20.4781 622.94 431.239
  3 -18.0689 635.72 434.972
  4 -15.6597 616.81 440.494
  5 -13.2505 641.33 441.585
  6 -10.8414 592.78 444.399
  7 -8.43217 612.23 455.501
  8 -6.02298 610.41 459.976
  9 -3.61379 582.03 460.219
  10 -1.2046 648.15 475.36
  11 1.2046 598.02 475.755
  12 3.61379 613.09 467.331
  13 6.02298 585.59 465.997
  14 8.43217 657.4 459.425
  15 10.8414 574.23 468.644
  16 13.2505 617.74 452.518
  17 15.6597 609.06 448.951
  18 18.0689 607.68 439.875
  19 20.4781 620 436.095
  20 22.8873 630.16 435.924
  21 25.2965 0 0
901000 21 12312
  1 -22.8873 656.14 427.334
  2 -20.4781 611.93 429.175
  3 -18.0689 633.43 434.212
  4 -15.6597 623.66 444.58
  5 -13.2505 640.46 441.941
  6 -10.8414 617.68 443.992
  7 -8.43217 598.2 450.082
  8 -6.02298 598.92 460.907
  9 -3.61379 613.11 466.873
  10 -1.2046 630.13 478.382
  11 1.2046 613.59 471.444
  12 3.61379 601.29 463.958
  13 6.02298 590.45 469.022
  14 8.43217 652.75 460.844
  15 10.8414 570.15 473.569
  16 13.2505 623.28 444.039
  17 15.6597 599.16 448.479
  18 18.0689 612.25 440.006
  19 20.4781 621.62 440.561
  20 22.8873 603.8 435.05
  21 25.2965 0 0
902000 21 12312.000000000002
  1 -22.8873 657.37 425.72
  2 -20.4781 600.77 429.107
  3 -18.0689 617.63 441.579
  4 -15.6597 620.62 453.278
  5 -13.2505 640.13 437.055
  6 -10.8414 612.01 442.665
  7 -8.43217 585.51 456.489
  8 -6.02298 628.19 456.208
  9 -3.61379 593.46 463.105
  10 -1.2046 612.25 476.034
  11 1.2046 629.86 472.944
  12 3.61379 614.42 464.411
  13 6.02298 591.98 460.894
  14 8.43217 641.46 459.451
  15 10.8414 581.86 453.761
  16 13.2505 626.04 456.872
  17 15.6597 582.99 452.953
  18 18.0689 653.24 446.41
  19 20.4781 621.7 439.736
  20 22.8873 600.51 425.252
  21 25.2965 0 0
903000 21 12311.999999999998
  1 -22.8873 618.58 423.929
  2 -20.4781 653.27 434.4
  3 -18.0689 620.23 435.884
  4 -15.6597 607.93 442.284
  5 -13.2505 651.6 452.336
  6 -10.8414 615.54 445.16
  7 -8.43217 572.75 450.591
  8 -6.02298 627.21 463.258
  9 -3.61379 593.43 462.225
  10 -1.2046 614.59 468.982
  11 1.2046 608.1 464.64
  12 3.61379 658.81 463.185
  13 6.02298 595.31 469.862
  14 8.43217 622.76 467.182
  15 10.8414 582.33 455.17
  16 13.2505 626.04 446.116
  17 15.6597 567.31 457.637
  18 18.0689 655.04 446.271
  19 20.4781 601.9 425.734
  20 22.8873 619.27 422.543
  21 25.2965 0 0
904000 21 12312
  1 -22.8873 621.64 429.492
  2 -20.4781 653.56 434.35
  3 -18.0689 621.17 433.657
  4 -15.6597 601.03 440.273
  5 -13.2505 656.28 442.147
  6 -10.8414 625.62 442.855
  7 -8.43217 568.93 452.557
  8 -6.02298 648.97 468.161
  9 -3.61379 593.25 466.521
  10 -1.2046 596.2 471.63
  11 1.2046 606.59 472.4
  12 3.61379 635.45 460.377
  13 6.02298 596.33 465.832
  14 8.43217 636.24 458.563
  15 10.8414 578.52 459.085
  16 13.2505 635.31 448.584
  17 15.6597 555.69 450.818
  18 18.0689 657.35 445.089
  19 20.4781 599.83 441.851
  20 22.8873 624.04 430.224
  21 25.2965 0 0
905000 21 12312
  1 -22.8873 626.99 423.439
  2 -20.4781 651.74 433.591
  3 -18.0689 611.27 444.027
  4 -15.6597 604.78 444.083
  5 -13.2505 653.19 440.771
  6 -10.8414 614.94 438.828
  7 -8.43217 577.12 456.645
  8 -6.02298 649.64 456.834
  9 -3.61379 602.09 463.726
  10 -1.2046 606.79 472.255
  11 1.2046 594.55 462.942
  12 3.61379 645.99 457.802
  13 6.02298 587.93 461.675
  14 8.43217 645.15 460.194
  15 10.8414 586.97 455.882
  16 13.2505 633.22 445.873
  17 15.6597 554.48 456.48
  18 18.0689 636.78 441.145
  19 20.4781 610.35 444.785
  20 22.8873 618.03 426.833
  21 25.2965 0 0
906000 21 12312.000000000002
  1 -22.8873 606.11 421.828
  2 -20.4781 656.66 439.277
  3 -18.0689 619.04 441.725
  4 -15.6597 592.73 431.568
  5 -13.2505 627.92 444.661
  6 -10.8414 603.81 442.279
  7 -8.43217 582.47 448.666
  8 -6.02298 640.27 453.382
  9 -3.61379 602.79 457.901
  10 -1.2046 635.14 466.436
  11 1.2046 588.57 469.057
  12 3.61379 674.89 463.153
  13 6.02298 606.87 466.601
  14 8.43217 615.49 457.419
  15 10.8414 574.8 464.837
  16 13.2505 643.01 443.381
  17 15.6597 564.94 456.065
  18 18.0689 645.6 449.989
  19 20.4781 607.44 437.811
  20 22.8873 623.45 432.064
  21 25.2965 0 0
907000 21 12311.999999999998
  1 -22.8873 612.22 423.844
  2 -20.4781 654.04 437.001
  3 -18.0689 633.17 438.423
  4 -15.6597 595.64 445.337
  5 -13.2505 625.28 454.088
  6 -10.8414 604.58 453.04
  7 -8.43217 591.07 446.273
  8 -6.02298 619.9 451.745
  9 -3.61379 652.26 460.062
  10 -1.2046 609.18 458.984
  11 1.2046 599.03 458.503
  12 3.61379 685.22 458.878
  13 6.02298 618.3 464.434
  14 8.43217 587.96 466.295
  15 10.8414 577.59 462.023
  16 13.2505 633.17 451.088
  17 15.6597 569.23 456.606
  18 18.0689 612.14 452.902
  19 20.4781 636.78 439.946
  20 22.8873 595.24 426.026
  21 25.2965 0 0
908000 21 12312
  1 -22.8873 601.71 432.642
  2 -20.4781 667.62 443.276
  3 -18.0689 637.9 445.583
  4 -15.6597 608.26 441.946
  5 -13.2505 639.49 446.214
  6 -10.8414 603.43 448.122
  7 -8.43217 585.68 446.194
  8 -6.02298 608.77 452.426
  9 -3.61379 644.88 459.415
  10 -1.2046 608.17 465.454
  11 1.2046 583.14 461.933
  12 3.61379 686.77 458.65
  13 6.02298 622.81 465.144
  14 8.43217 588.61 458.373
  15 10.8414 590.77 458.919
  16 13.2505 623.53 456.241
  17 15.6597 549.21 457.023
  18 18.0689 621.42 445.652
  19 20.4781 626.27 437.388
  20 22.8873 613.56 432.73
  21 25.2965 0 0
909000 21 12312
  1 -22.8873 624.54 433.55
  2 -20.4781 674.53 448.691
  3 -18.0689 627.02 439.691
  4 -15.6597 595.57 433.253
  5 -13.2505 630.16 441.162
  6 -10.8414 604.84 443.551
  7 -8.43217 586.77 450.604
  8 -6.02298 630.61 454.786
  9 -3.61379 622.52 460.252
  10 -1.2046 599.84 459.219
  11 1.2046 592.13 467.54
  12 3.61379 665.06 464.979
  13 6.02298 622.62 462.112
  14 8.43217 596.77 458.254
  15 10.8414 601.09 459.303
  16 13.2505 618 454.859
  17 15.6597 550.15 455.315
  18 18.0689 639.18 449.122
  19 20.4781 618.93 447.697
  20 22.8873 611.67 441.561
  21 25.2965 0 0
910000 21 12311.999999999998
  1 -22.8873 610.48 433.284
  2 -20.4781 656.06 438.78
  3 -18.0689 635.68 436.212
  4 -15.6597 601.16 445.034
  5 -13.2505 645.45 440.564
  6 -10.8414 605.83 445.453
  7 -8.43217 582.62 446.085
  8 -6.02298 642.53 452.55
  9 -3.61379 619.73 450.201
  10 -1.2046 600.13 455.517
  11 1.2046 618.55 467.132
  12 3.61379 658.22 453.715
  13 6.02298 599.51 466.296
  14 8.43217 613.06 462.548
  15 10.8414 592.54 460.792
  16 13.2505 632.9 456.812
  17 15.6597 545.89 448.418
  18 18.0689 647.91 450.267
  19 20.4781 593.57 442.73
  20 22.8873 610.18 436.71
  21 25.2965 0 0
911000 21 12312
  1 -22.8873 643.82 433.502
  2 -20.4781 645.68 428.404
  3 -18.0689 615.47 432.66
  4 -15.6597 602.82 439.691
  5 -13.2505 648.38 443.612
  6 -10.8414 609.03 445.544
  7 -8.43217 603.3 452.108
  8 -6.02298 619.41 451.328
  9 -3.61379 603.51 445.787
  10 -1.2046 602.82 460.597
  11 1.2046 637.32 465.26
  12 3.61379 648.21 453.106
  13 6.02298 600.99 464.079
  14 8.43217 607.53 460.986
  15 10.8414 606.12 472.547
  16 13.2505 609.63 459.234
  17 15.6597 557.46 450.08
  18 18.0689 637.56 442.904
  19 20.4781 607.34 445.01
  20 22.8873 605.6 431.872
  21 25.2965 0 0
912000 21 12311.999999999998
  1 -22.8873 661.28 433.667
  2 -20.4781 614.14 432.712
  3 -18.0689 619.23 434.664
  4 -15.6597 616.23 434.634
  5 -13.2505 631.93 448.012
  6 -10.8414 610.18 436.728
  7 -8.43217 588.78 451.558
  8 -6.02298 621.67 457.91
  9 -3.61379 616.13 458.533
  10 -1.2046 607.48 459.378
  11 1.2046 639.39 464.363
  12 3.61379 635.7 461.669
  13 6.02298 595.35 452.378
  14 8.43217 646.35 462.353
  15 10.8414 609.27 464.568
  16 13.2505 610.73 457.42
  17 15.6597 565.38 460.583
  18 18.0689 624.07 444.718
  19 20.4781 610.72 434.11
  20 22.8873 587.99 432.218
  21 25.2965 0 0
913000 21 12311.999999999998
  1 -22.8873 647.66 440.141
  2 -20.4781 632.52 436.849
  3 -18.0689 623.51 440.69
  4 -15.6597 621.17 440.493
  5 -13.2505 615.32 442.409
  6 -10.8414 610.47 440.376
  7 -8.43217 613 454.026
  8 -6.02298 583.6 460.969
  9 -3.61379 617.55 458.101
  10 -1.2046 610.6 461.812
  11 1.2046 622.29 467.214
  12 3.61379 627.23 468.893
  13 6.02298 600.38 460.676
  14 8.43217 657.39 458.351
  15 10.8414 587.29 453.143
  16 13.2505 626.52 448.243
  17 15.6597 586.57 455.346
  18 18.0689 622.42 445.754
  19 20.4781 606.63 439.172
  20 22.8873 599.88 428.619
  21 25.2965 0 0
914000 21 12311.999999999998
  1 -22.8873 617.86 436.835
  2 -20.4781 630.37 430.152
  3 -18.0689 648.87 436.377
  4 -15.6597 618.48 441.193
  5 -13.2505 619.92 451.403
  6 -10.8414 585.69 449.122
  7 -8.43217 631.46 454.451
  8 -6.02298 561.21 462.213
  9 -3.61379 615.57 455.276
  10 -1.2046 635.96 466.561
  11 1.2046 583.42 472.958
  12 3.61379 634.89 468.509
  13 6.02298 591.74 470.275
  14 8.43217 641 468.963
  15 10.8414 591.7 452.977
  16 13.2505 629.15 446.002
  17 15.6597 603.08 453.787
  18 18.0689 607.27 441.986
  19 20.4781 614.72 439.221
  20 22.8873 649.64 437.377
  21 25.2965 0 0
915000 21 12311.999999999998
  1 -22.8873 623 433.579
  2 -20.4781 623.23 434.153
  3 -18.0689 643.43 434.865
  4 -15.6597 631.32 435.434
  5 -13.2505 616.6 445.602
  6 -10.8414 618.49 458.479
  7 -8.43217 587.67 447.8
  8 -6.02298 571.85 464.739
  9 -3.61379 627.31 461.556
  10 -1.2046 643.53 461.944
  11 1.2046 576.43 469.229
  12 3.61379 635.93 466.304
  13 6.02298 581.66 465.11
  14 8.43217 630.27 467.036
  15 10.8414 601.65 458.453
  16 13.2505 629.46 447.968
  17 15.6597 592.09 451.386
  18 18.0689 584.16 452.085
  19 20.4781 637.32 435.868
  20 22.8873 656.6 428.305
  21 25.2965 0 0
916000 21 12312
  1 -22.8873 595.46 419.618
  2 -20.4781 634.17 426.665
  3 -18.0689 644.75 436.817
  4 -15.6597 603.9 442.879
  5 -13.2505 627.25 443.576
  6 -10.8414 636.38 449.316
  7 -8.43217 576.49 461.828
  8 -6.02298 585.68 458.4
  9 -3.61379 619.02 462.668
  10 -1.2046 660.9 466.823
  11 1.2046 580.95 463.01
  12 3.61379 644.27 459.939
  13 6.02298 602.22 462.831
  14 8.43217 614.6 468.742
  15 10.8414 586.87 462.958
  16 13.2505 645.2 457.638
  17 15.6597 575.37 458.226
  18 18.0689 591.15 445.589
  19 20.4781 630.83 441.637
  20 22.8873 656.54 435.528
  21 25.2965 0 0
917000 21 12312
  1 -22.8873 592.72 428.152
  2 -20.4781 622.9 432.013
  3 -18.0689 644.8 440.592
  4 -15.6597 608.8 444.187
  5 -13.2505 608.21 436.924
  6 -10.8414 635.33 452.462
  7 -8.43217 600.36 453.67
  8 -6.02298 586.42 455.096
  9 -3.61379 620.71 464.156
  10 -1.2046 670.67 458.95
  11 1.2046 569.74 471.748
  12 3.61379 642.87 458.118
  13 6.02298 608.33 466.422
  14 8.43217 626.68 465
  15 10.8414 588.76 464.934
  16 13.2505 631.07 457.768
  17 15.6597 584.76 447.933
  18 18.0689 606 442.178
  19 20.4781 608.28 445.251
  20 22.8873 654.59 443.248
  21 25.2965 0 0
918000 21 12312
  1 -22.8873 623.88 432.999
  2 -20.4781 626.32 436.531
  3 -18.0689 616.75 443.975
  4 -15.6597 635.74 434.245
  5 -13.2505 617.62 442.506
  6 -10.8414 612.61 462.489
  7 -8.43217 609.66 451.506
  8 -6.02298 585.15 451.943
  9 -3.61379 606.35 459.775
  10 -1.2046 671.75 461.174
  11 1.2046 591.74 474.13
  12 3.61379 630.25 461.043
  13 6.02298 591.96 463.648
  14 8.43217 652.57 463.812
  15 10.8414 573.89 456.54
  16 13.2505 618.51 462.012
  17 15.6597 584.7 452.718
  18 18.0689 605.52 439.188
  19 20.4781 600.74 434.905
  20 22.8873 656.29 442.779
  21 25.2965 0 0
919000 21 12312
  1 -22.8873 633.04 416.848
  2 -20.4781 616.77 428.057
  3 -18.0689 616.12 437.321
  4 -15.6597 633.27 442.089
  5 -13.2505 612.17 439.785
  6 -10.8414 632.77 447.623
  7 -8.43217 623.11 450.884
  8 -6.02298 595.43 455.63
  9 -3.61379 592.12 462.241
  10 -1.2046 640.56 468.329
  11 1.2046 608.36 465.441
  12 3.61379 612.12 466.754
  13 6.02298 599.36 466.63
  14 8.43217 645.59 456.023
  15 10.8414 585.1 456.401
  16 13.2505 625.13 447.935
  17 15.6597 588.01 449.057
  18 18.0689 615.54 438.414
  19 20.4781 598.14 437.681
  20 22.8873 639.29 436.544
  21 25.2965 0 0
920000 21 12312.000000000004
  1 -22.8873 646.27 425.909
  2 -20.4781 618.23 435.557
  3 -18.0689 609.48 441.25
  4 -15.6597 625.99 448.419
  5 -13.2505 610.46 446.406
  6 -10.8414 627.49 440.299
  7 -8.43217 618.87 453.01
  8 -6.02298 609.68 454.927
  9 -3.61379 597.08 458.054
  10 -1.2046 610.03 466.525
  11 1.2046 655.71 469.284
  12 3.61379 610.06 467.498
  13 6.02298 606.47 476.626
  14 8.43217 637.45 466.771
  15 10.8414 591.6 451.377
  16 13.2505 615.12 442.477
  17 15.6597 571.86 438.125
  18 18.0689 631.92 445.314
  19 20.4781 578.45 444.469
  20 22.8873 639.78 430.62
  21 25.2965 0 0
921000 21 12312.000000000002
  1 -22.8873 632.06 426.298
  2 -20.4781 625.76 430.957
  3 -18.0689 612.32 438.582
  4 -15.6597 621.61 448.359
  5 -13.2505 625.33 442.418
  6 -10.8414 619.65 448.348
  7 -8.43217 623.98 451.456
  8 -6.02298 630.18 453.479
  9 -3.61379 595.81 462.335
  10 -1.2046 620.88 470.687
  11 1.2046 625.04 467.017
  12 3.61379 641.97 461.977
  13 6.02298 600.21 467.877
  14 8.43217 601.9 466.764
  15 10.8414 614.89 447.553
  16 13.2505 607.12 447.952
  17 15.6597 594.81 442.873
  18 18.0689 607.08 441.516
  19 20.4781 604.53 439.201
  20 22.8873 606.87 431.28
  21 25.2965 0 0
922000 21 12312
  1 -22.8873 620.38 430.68
  2 -20.4781 644.15 431.202
  3 -18.0689 602.19 433.651
  4 -15.6597 618.55 450.853
  5 -13.2505 615.66 439.229
  6 -10.8414 618.33 437.123
  7 -8.43217 627.96 445.431
  8 -6.02298 615.7 456.229
  9 -3.61379 608.64 458.752
  10 -1.2046 644.9 472.856
  11 1.2046 599 474.724
  12 3.61379 653.34 468.469
  13 6.02298 596.08 460.721
  14 8.43217 610.42 457.694
