# Chunk-averaged data for fix temp_profile and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount temp
1000 21 12311.999999999998
  10 -1.2046 632.15 461.72
  11 1.2046 601.79 484.035
  12 3.61379 583.05 480.258
  13 6.02298 608.31 467.784
  14 8.43217 602.63 456.209
  15 10.8414 591.79 452.783
  16 13.2505 578.82 445.186
  17 15.6597 650.76 442.72
  18 18.0689 622.31 438.736
  19 20.4781 601.7 437.155
  20 22.8873 650.59 435.209
  21 25.2965 0 0
1543000 21 12312.000000000002
  1 -22.8873 598.28 425.923
  2 -20.4781 594.46 431.598
  3 -18.0689 604.89 446.825
  4 -15.6597 615.19 432.405
  5 -13.2505 613.85 442.543
  6 -10.8414 670.62 451.25
  7 -8.43217 608.8 455.901
  8 -6.02298 625.88 449.52
  9 -3.61379 610.86 457.618
  10 -1.2046 645.51 471.138
  11 1.2046 600.21 486.027
  12 3.61379 599.78 478.513
  13 6.02298 632.58 476.641
  14 8.43217 590.69 461.576
  15 10.8414 589.1 447.782
  16 13.2505 636.46 447.74
  17 15.6597 590.62 437.426
  18 18.0689 624.49 434.502
  19 20.4781 614.61 444.325
  20 22.8873 645.12 440.45
  21 25.2965 0 0
1544000 21 12312.000000000002
  1 -22.8873 626.22 426.628
  2 -20.4781 603.3 436.996
  3 -18.0689 634.5 448.176
  4 -15.6597 614.05 429.148
  5 -13.2505 594.89 446.058
  6 -10.8414 671.61 457.097
  7 -8.43217 603.4 452.345
  8 -6.02298 619.67 455.075
  9 -3.61379 604.9 457.047
  10 -1.2046 650.25 460.248
  11 1.2046 576.47 480.885
  12 3.61379 608.66 480.353
  13 6.02298 602.83 481.478
  14 8.43217 595.38 455.454
  15 10.8414 570.62 449.599
  16 13.2505 651.89 443.059
  17 15.6597 593.79 436.587
  18 18.0689 629.79 439.194
  19 20.4781 627.45 440.703
  20 22.8873 632.33 440.178
  21 25.2965 0 0
1545000 21 12312
  1 -22.8873 623.79 418.558
  2 -20.4781 605.78 433.023
  3 -18.0689 621.33 445.293
  4 -15.6597 634.29 434.812
  5 -13.2505 599.19 448.253
  6 -10.8414 644.42 448.026
  7 -8.43217 618.01 461.199
  8 -6.02298 617.06 455.536
  9 -3.61379 630.96 451.277
  10 -1.2046 620.87 465.803
  11 1.2046 599.79 485.467
  12 3.61379 582.68 485.914
  13 6.02298 598.46 483.093
  14 8.43217 610.22 466.476
  15 10.8414 566.06 448.366
  16 13.2505 627.72 447.058
  17 15.6597 607.03 447.758
  18 18.0689 640.1 439.216
  19 20.4781 638.14 440.283
  20 22.8873 626.1 439.043
  21 25.2965 0 0
1546000 21 12312
  1 -22.8873 613.7 418.065
  2 -20.4781 603.6 434.034
  3 -18.0689 616.51 433.292
  4 -15.6597 617.58 442.181
  5 -13.2505 628.85 444.313
  6 -10.8414 613.7 445.153
  7 -8.43217 618.24 448.334
  8 -6.02298 630.45 457.724
  9 -3.61379 640.22 461.145
  10 -1.2046 604.14 466.612
  11 1.2046 578.92 487.354
  12 3.61379 609.93 484.525
  13 6.02298 592.79 474.296
  14 8.43217 625.88 464.436
  15 10.8414 580.95 453.593
  16 13.2505 606.67 444.471
  17 15.6597 611.59 441.039
  18 18.0689 653.71 435.616
  19 20.4781 625.18 438.092
  20 22.8873 639.39 434.416
  21 25.2965 0 0
1547000 21 12312.000000000002
  1 -22.8873 613.66 432.54
  2 -20.4781 616.31 430.805
  3 -18.0689 595.29 432.845
  4 -15.6597 632.1 438.783
  5 -13.2505 652.27 435.429
  6 -10.8414 617.85 436.658
  7 -8.43217 607.33 449.182
  8 -6.02298 650.88 466.897
  9 -3.61379 631.54 464.294
  10 -1.2046 608.95 461.792
  11 1.2046 592.93 474.583
  12 3.61379 592.21 475.955
  13 6.02298 595.29 474.426
  14 8.43217 603.48 462.819
  15 10.8414 593.54 450.199
  16 13.2505 625.68 452.406
  17 15.6597 577.19 443.446
  18 18.0689 655.95 436.031
  19 20.4781 621.08 440.647
  20 22.8873 628.47 438.183
  21 25.2965 0 0
1548000 21 12312.000000000002
  1 -22.8873 621.62 438.977
  2 -20.4781 610.18 434.736
  3 -18.0689 620.45 434.759
  4 -15.6597 620.73 440.464
  5 -13.2505 670.77 439.956
  6 -10.8414 611.45 443.579
  7 -8.43217 588.11 447.562
  8 -6.02298 639.51 456.659
  9 -3.61379 657.66 460.559
  10 -1.2046 573.05 470.765
  11 1.2046 607.44 478.868
  12 3.61379 579.97 474.445
  13 6.02298 591.59 472.568
  14 8.43217 589.56 466.86
  15 10.8414 612.85 455.243
  16 13.2505 608.06 457.625
  17 15.6597 577.18 443.805
  18 18.0689 657.11 436.417
  19 20.4781 640.02 440.48
  20 22.8873 634.69 436.691
  21 25.2965 0 0
1549000 21 12312
  1 -22.8873 601.57 427.561
  2 -20.4781 624.19 432.741
  3 -18.0689 630.98 440.727
  4 -15.6597 614.19 437.33
  5 -13.2505 636.69 445.644
  6 -10.8414 645.18 434.579
  7 -8.43217 589.88 456.343
  8 -6.02298 632.47 462.923
  9 -3.61379 651.73 456.685
  10 -1.2046 602.47 459.717
  11 1.2046 596.81 481.876
  12 3.61379 587.4 473.837
  13 6.02298 576.8 471.942
  14 8.43217 586.6 466.919
  15 10.8414 583.4 459.536
  16 13.2505 656.11 452.751
  17 15.6597 584.22 445.565
  18 18.0689 637.08 436.643
  19 20.4781 639.77 440.923
  20 22.8873 634.46 429.458
  21 25.2965 0 0
1550000 21 12311.999999999998
  1 -22.8873 600.39 426.768
  2 -20.4781 615.54 434.932
  3 -18.0689 612.79 441.787
  4 -15.6597 624.09 444.567
  5 -13.2505 606.43 438.545
  6 -10.8414 638.96 443.456
  7 -8.43217 616.39 453.045
  8 -6.02298 620.28 462.582
  9 -3.61379 620.85 454.051
  10 -1.2046 631.69 465.956
  11 1.2046 605.01 482.41
  12 3.61379 604.48 477.608
  13 6.02298 595.14 455.808
  14 8.43217 573.46 460.986
  15 10.8414 586.39 457.832
  16 13.2505 634.48 455.195
  17 15.6597 618.02 445.149
  18 18.0689 640.99 435.59
  19 20.4781 604.22 427.99
  20 22.8873 662.4 429.674
  21 25.2965 0 0
1551000 21 12311.999999999996
  1 -22.8873 626.23 429.461
  2 -20.4781 599.28 428.948
  3 -18.0689 614.88 441.688
  4 -15.6597 620.01 440.905
  5 -13.2505 588.8 438.161
  6 -10.8414 611.18 441.281
  7 -8.43217 632.3 456.9
  8 -6.02298 620.47 457.797
  9 -3.61379 601.7 449.42
  10 -1.2046 625.68 469.472
  11 1.2046 629.61 478.515
  12 3.61379 602.88 483.654
  13 6.02298 595.44 462.986
  14 8.43217 582 462.967
  15 10.8414 584.3 462.376
  16 13.2505 605.72 448.877
  17 15.6597 651.66 445.482
  18 18.0689 639.5 439.349
  19 20.4781 612.06 432.473
  20 22.8873 668.3 435.033
  21 25.2965 0 0
1552000 21 12311.999999999998
  1 -22.8873 638.04 429.301
  2 -20.4781 614.8 433.204
  3 -18.0689 620.25 439.151
  4 -15.6597 613.76 447.043
  5 -13.2505 587.11 437.118
  6 -10.8414 600.38 455.592
  7 -8.43217 633.65 454.614
  8 -6.02298 642.45 449.859
  9 -3.61379 600.78 453.8
  10 -1.2046 638.91 462.972
  11 1.2046 615.85 478.7
  12 3.61379 582.57 477.478
  13 6.02298 595.62 465.48
  14 8.43217 583.31 457.975
  15 10.8414 593.85 462.308
  16 13.2505 597.13 453.963
  17 15.6597 644.56 436.173
  18 18.0689 636.89 436.472
  19 20.4781 596.17 429.486
  20 22.8873 675.92 435.357
  21 25.2965 0 0
1553000 21 12312.000000000002
  1 -22.8873 623.25 428.127
  2 -20.4781 599.39 431.769
  3 -18.0689 613.1 426.616
  4 -15.6597 607.01 436.32
  5 -13.2505 596.17 444.452
  6 -10.8414 652.54 457.097
  7 -8.43217 601.2 456.437
  8 -6.02298 631.99 452.242
  9 -3.61379 606.71 449.013
  10 -1.2046 647.01 462.053
  11 1.2046 613.43 484.427
  12 3.61379 601.55 473.527
  13 6.02298 597.07 464.891
  14 8.43217 568.86 458.849
  15 10.8414 579.7 466.226
  16 13.2505 661.34 453.329
  17 15.6597 604.4 434.124
  18 18.0689 625.91 445.011
  19 20.4781 615.37 438.937
  20 22.8873 666 433.06
  21 25.2965 0 0
1554000 21 12311.999999999998
  1 -22.8873 619.57 431.402
  2 -20.4781 595.89 440.451
  3 -18.0689 629.44 432.662
  4 -15.6597 595.13 440.258
  5 -13.2505 589.26 437.244
  6 -10.8414 669.45 451.232
  7 -8.43217 597.98 458.115
  8 -6.02298 618.96 452.978
  9 -3.61379 651.57 460.437
  10 -1.2046 617.51 461.727
  11 1.2046 597.29 481.413
  12 3.61379 604.61 479.121
  13 6.02298 615.45 465.208
  14 8.43217 569.93 468.425
  15 10.8414 591.57 459.049
  16 13.2505 646.02 450.546
  17 15.6597 607.98 445.471
  18 18.0689 613.86 441.823
  19 20.4781 670.4 442.29
  20 22.8873 610.13 431.772
  21 25.2965 0 0
1555000 21 12311.999999999998
  1 -22.8873 597.07 432.153
  2 -20.4781 601.91 430.048
  3 -18.0689 598.76 425.617
  4 -15.6597 627.55 439.887
  5 -13.2505 628.18 444.185
  6 -10.8414 627.15 451.744
  7 -8.43217 588.66 455.177
  8 -6.02298 644.74 458.292
  9 -3.61379 659.77 462.859
  10 -1.2046 598.39 464.894
  11 1.2046 620.51 479.946
  12 3.61379 600.48 475.711
  13 6.02298 599.06 475.802
  14 8.43217 588.47 458.515
  15 10.8414 616.87 463.62
  16 13.2505 600.23 449.166
  17 15.6597 613.25 430.445
  18 18.0689 631.26 436.915
  19 20.4781 657.81 439.284
  20 22.8873 611.88 429.851
  21 25.2965 0 0
1556000 21 12312.000000000004
  1 -22.8873 605.27 424.616
  2 -20.4781 608.46 423.717
  3 -18.0689 608.19 423.742
  4 -15.6597 629.55 444.74
  5 -13.2505 616.44 447.994
  6 -10.8414 606.81 460.012
  7 -8.43217 588.54 451.879
  8 -6.02298 684.02 456.844
  9 -3.61379 611.03 468.635
  10 -1.2046 614.98 465.799
  11 1.2046 605.67 471.745
  12 3.61379 609.44 471.87
  13 6.02298 586.03 461.859
  14 8.43217 611.62 458.814
  15 10.8414 616.87 456.45
  16 13.2505 581.2 446.078
  17 15.6597 635.12 433.388
  18 18.0689 668.29 431.355
  19 20.4781 617.54 432.955
  20 22.8873 606.93 429.707
  21 25.2965 0 0
1557000 21 12312.000000000004
  1 -22.8873 605.4 428.266
  2 -20.4781 616.53 425.497
  3 -18.0689 624.17 432.741
  4 -15.6597 651.87 445.485
  5 -13.2505 591.73 450.637
  6 -10.8414 608.76 450.107
  7 -8.43217 654.17 452.552
  8 -6.02298 628.3 458.764
  9 -3.61379 615.31 460.922
  10 -1.2046 613.96 473.692
  11 1.2046 585.77 487.19
  12 3.61379 601.01 474.78
  13 6.02298 613.68 463.06
  14 8.43217 640.28 470.684
  15 10.8414 568.41 457.228
  16 13.2505 579.93 439.522
  17 15.6597 643.53 438.147
  18 18.0689 624.78 427.897
  19 20.4781 614.45 429.177
  20 22.8873 629.96 439.557
  21 25.2965 0 0
1558000 21 12312.000000000002
  1 -22.8873 603.08 430.019
  2 -20.4781 615.12 427.058
  3 -18.0689 651.66 430.622
  4 -15.6597 625.28 440.899
  5 -13.2505 586.42 440.694
  6 -10.8414 653.4 456.04
  7 -8.43217 614.72 450.556
  8 -6.02298 605.23 454.605
  9 -3.61379 627.85 471.979
  10 -1.2046 592.33 473.653
  11 1.2046 593.11 483.425
  12 3.61379 581.25 474.018
  13 6.02298 650.47 474.155
  14 8.43217 601.67 458.862
  15 10.8414 593.78 456.976
  16 13.2505 630.99 446.517
  17 15.6597 604.49 437.878
  18 18.0689 618.26 429.506
  19 20.4781 620.61 430.106
  20 22.8873 642.28 430.854
  21 25.2965 0 0
1559000 21 12312
  1 -22.8873 622.44 424.474
  2 -20.4781 626.03 427.635
  3 -18.0689 660.05 435.063
  4 -15.6597 628.32 448.828
  5 -13.2505 589.5 447.823
  6 -10.8414 661.24 453.258
  7 -8.43217 601.21 451.739
  8 -6.02298 609.61 449.397
  9 -3.61379 619.77 460.049
  10 -1.2046 585.12 473.978
  11 1.2046 608.86 485.664
  12 3.61379 585.75 472.267
  13 6.02298 625.99 472.892
  14 8.43217 586.6 464.964
  15 10.8414 602.5 451.789
  16 13.2505 615.9 455.353
  17 15.6597 630.64 438.905
  18 18.0689 599.26 432.505
  19 20.4781 628.5 426.93
  20 22.8873 624.71 428.706
  21 25.2965 0 0
1560000 21 12311.999999999998
  1 -22.8873 587.55 425.029
  2 -20.4781 622.3 429.836
  3 -18.0689 666.13 440.169
  4 -15.6597 605.49 443.669
  5 -13.2505 594.14 442.231
  6 -10.8414 667.94 446.795
  7 -8.43217 598.3 454.959
  8 -6.02298 607.78 455.006
  9 -3.61379 619.65 463.588
  10 -1.2046 610.71 470.58
  11 1.2046 602.64 487.492
  12 3.61379 606.57 470.959
  13 6.02298 644.27 474.294
  14 8.43217 583.86 462.471
  15 10.8414 597.47 455.254
  16 13.2505 616.7 455.786
  17 15.6597 602.63 430.114
  18 18.0689 621.54 435.843
  19 20.4781 617.3 432.816
  20 22.8873 639.03 424.869
  21 25.2965 0 0
1561000 21 12312
  1 -22.8873 600.55 420.206
  2 -20.4781 609.02 423.526
  3 -18.0689 660.52 436.009
  4 -15.6597 606.18 439
  5 -13.2505 590.39 448.343
  6 -10.8414 653.47 448.512
  7 -8.43217 613.38 451.751
  8 -6.02298 620.2 454.055
  9 -3.61379 609.41 465.452
  10 -1.2046 604.18 470.128
  11 1.2046 591.4 473.685
  12 3.61379 595.32 472.776
  13 6.02298 640.81 475.004
  14 8.43217 576.12 470.243
  15 10.8414 621.38 444.042
  16 13.2505 630.28 452.495
  17 15.6597 624.99 441.477
  18 18.0689 614.49 434.071
  19 20.4781 621.68 432.184
  20 22.8873 628.23 417.089
  21 25.2965 0 0
1562000 21 12311.999999999998
  1 -22.8873 609.27 422.819
  2 -20.4781 609.83 425.577
  3 -18.0689 635.18 433.932
  4 -15.6597 634.49 438.94
  5 -13.2505 579.24 451.333
  6 -10.8414 621.24 456.323
  7 -8.43217 656.38 458.411
  8 -6.02298 619 452.174
  9 -3.61379 618.38 463.789
  10 -1.2046 604.9 470.709
  11 1.2046 596.53 477.63
  12 3.61379 595.19 472.944
  13 6.02298 601.84 467.833
  14 8.43217 597.82 463.4
  15 10.8414 615.34 443.053
  16 13.2505 583.31 445.95
  17 15.6597 660.89 448.028
  18 18.0689 609.52 438.028
  19 20.4781 638.99 435.455
  20 22.8873 624.66 421.324
  21 25.2965 0 0
1563000 21 12312
  1 -22.8873 607.57 428.79
  2 -20.4781 633.32 432.56
  3 -18.0689 594.55 442.698
  4 -15.6597 674.84 454.288
  5 -13.2505 592.24 448.242
  6 -10.8414 607.12 457.479
  7 -8.43217 637.73 463.98
  8 -6.02298 645.32 457.956
  9 -3.61379 611.49 458.411
  10 -1.2046 602.55 474.568
  11 1.2046 600.3 484.175
  12 3.61379 599.16 470.672
  13 6.02298 592.29 465.535
  14 8.43217 636.01 459.826
  15 10.8414 601.93 451.803
  16 13.2505 571.23 444.014
  17 15.6597 641.6 434.442
  18 18.0689 610.72 435.945
  19 20.4781 633.18 444.085
  20 22.8873 618.85 427.708
  21 25.2965 0 0
1564000 21 12311.999999999998
  1 -22.8873 620.09 431.649
  2 -20.4781 613.4 431.65
  3 -18.0689 621.44 434.17
  4 -15.6597 617.35 451.892
  5 -13.2505 645.48 449.468
  6 -10.8414 599.28 453.417
  7 -8.43217 597.07 451.889
  8 -6.02298 683.18 454.51
  9 -3.61379 627.56 457.129
  10 -1.2046 612.61 467.781
  11 1.2046 595.28 478.67
  12 3.61379 610.73 480.375
  13 6.02298 567.62 464.095
  14 8.43217 594.85 454.875
  15 10.8414 642.33 453.091
  16 13.2505 555.34 448.825
  17 15.6597 592.37 445.326
  18 18.0689 652.31 439.22
  19 20.4781 640.16 430.862
  20 22.8873 623.55 427.247
  21 25.2965 0 0
1565000 21 12312.000000000002
  1 -22.8873 628.76 439.103
  2 -20.4781 605.83 437.592
  3 -18.0689 636.19 446.644
  4 -15.6597 589.21 439.901
  5 -13.2505 650.2 443.381
  6 -10.8414 615.71 447.821
  7 -8.43217 602.6 452.027
  8 -6.02298 646.34 456.965
  9 -3.61379 639.32 464.692
  10 -1.2046 608.41 473.129
  11 1.2046 588.43 484.129
  12 3.61379 600.12 470.796
  13 6.02298 567.73 454.962
  14 8.43217 583.53 455.63
  15 10.8414 642.67 461.6
  16 13.2505 568.94 443.696
  17 15.6597 620.94 445.232
  18 18.0689 623.95 437.773
  19 20.4781 672.65 434.352
  20 22.8873 620.47 431.781
  21 25.2965 0 0
1566000 21 12312.000000000002
  1 -22.8873 611.7 440.688
  2 -20.4781 608.76 434.091
  3 -18.0689 614.49 433.736
  4 -15.6597 613.74 436.727
  5 -13.2505 633.33 444.968
  6 -10.8414 626.47 457.365
  7 -8.43217 605.37 457.992
  8 -6.02298 636.1 462.074
  9 -3.61379 638.94 467.38
  10 -1.2046 601.17 472.952
  11 1.2046 603.65 473.562
  12 3.61379 583.69 470.355
  13 6.02298 588.75 465.138
  14 8.43217 591.78 454.086
  15 10.8414 636 452.251
  16 13.2505 602.44 437.578
  17 15.6597 618.99 431.268
  18 18.0689 617.87 444.34
  19 20.4781 662.33 436.664
  20 22.8873 616.43 437.44
  21 25.2965 0 0
1567000 21 12312.000000000002
  1 -22.8873 607.47 433.685
  2 -20.4781 607.09 421.999
  3 -18.0689 612.52 429.672
  4 -15.6597 630.36 436.18
  5 -13.2505 615.46 444.395
  6 -10.8414 631.67 454.506
  7 -8.43217 616.61 450.478
  8 -6.02298 625.21 455.133
  9 -3.61379 649.06 459.341
  10 -1.2046 596.51 464.998
  11 1.2046 607.15 473.31
  12 3.61379 591.02 460.177
  13 6.02298 593.52 465.684
  14 8.43217 586.67 452.725
  15 10.8414 625.7 443.193
  16 13.2505 604.5 433.586
  17 15.6597 609.32 437.911
  18 18.0689 623 448.777
  19 20.4781 676.67 443.715
  20 22.8873 602.49 449.878
  21 25.2965 0 0
1568000 21 12311.999999999998
  1 -22.8873 619.8 425.148
  2 -20.4781 608.56 431.557
  3 -18.0689 639.8 434.819
  4 -15.6597 618.02 436.529
  5 -13.2505 643.14 441.371
  6 -10.8414 609.81 452.442
  7 -8.43217 603.69 453.501
  8 -6.02298 635.79 455.592
  9 -3.61379 640.07 471.296
  10 -1.2046 589.93 469.192
  11 1.2046 615.41 470.831
  12 3.61379 601.25 468.457
  13 6.02298 595.36 465.171
  14 8.43217 559.19 457.784
  15 10.8414 642.28 455.087
  16 13.2505 588.14 440.793
  17 15.6597 578.81 440.815
  18 18.0689 645.96 452.556
  19 20.4781 653.09 447.228
  20 22.8873 623.9 444.652
  21 25.2965 0 0
1569000 21 12312.000000000002
  1 -22.8873 630.85 425.535
  2 -20.4781 608.4 427.027
  3 -18.0689 629.24 422.768
  4 -15.6597 623.79 434.863
  5 -13.2505 655.21 437.974
  6 -10.8414 595.74 448.178
  7 -8.43217 612.4 455.455
  8 -6.02298 651.89 465.888
  9 -3.61379 609.22 465.376
  10 -1.2046 584.31 469.448
  11 1.2046 620.43 474.877
  12 3.61379 586.94 464.577
  13 6.02298 590.22 475.263
  14 8.43217 570.01 463.622
  15 10.8414 656.28 461.619
  16 13.2505 568.67 442.715
  17 15.6597 589.59 440.545
  18 18.0689 678.68 445.497
  19 20.4781 628.53 432.803
  20 22.8873 621.6 437.466
  21 25.2965 0 0
1570000 21 12312
  1 -22.8873 623.08 421.769
  2 -20.4781 613.05 424.283
  3 -18.0689 643.93 422.215
  4 -15.6597 620.1 443.317
  5 -13.2505 640.25 432.998
  6 -10.8414 593.45 445.836
  7 -8.43217 625.58 458.175
  8 -6.02298 654.36 462.319
  9 -3.61379 633.3 461.269
  10 -1.2046 575.66 455.147
  11 1.2046 605 471.166
  12 3.61379 589.01 477.874
  13 6.02298 598.03 470.997
  14 8.43217 595.62 460.448
  15 10.8414 631.14 453.199
  16 13.2505 567.74 440.373
  17 15.6597 581.18 439.751
  18 18.0689 690.03 443.912
  19 20.4781 612.3 442.352
  20 22.8873 619.19 443.887
  21 25.2965 0 0
1571000 21 12312
  1 -22.8873 631.44 424.117
  2 -20.4781 609.63 423.103
  3 -18.0689 616.66 429.381
  4 -15.6597 657.33 439.432
  5 -13.2505 623.53 435.258
  6 -10.8414 563.54 450.332
  7 -8.43217 636.78 453.864
  8 -6.02298 642.14 465.503
  9 -3.61379 631.79 456.694
  10 -1.2046 587.31 470.304
  11 1.2046 609.77 479.797
  12 3.61379 603.64 469.016
  13 6.02298 591.99 473.257
  14 8.43217 634.01 455.577
  15 10.8414 619.95 457.187
  16 13.2505 574.22 451.825
  17 15.6597 604.07 435.109
  18 18.0689 669.42 448.486
  19 20.4781 605.26 442.432
  20 22.8873 599.52 432.968
  21 25.2965 0 0
1572000 21 12311.999999999998
  1 -22.8873 641.14 424.919
  2 -20.4781 619.77 421.303
  3 -18.0689 614.42 436.968
  4 -15.6597 652.34 435.939
  5 -13.2505 642.54 435.758
  6 -10.8414 553.6 442.137
  7 -8.43217 639.69 455.966
  8 -6.02298 635.54 465.234
  9 -3.61379 633.54 464.222
  10 -1.2046 596.87 471.724
  11 1.2046 602.7 481.169
  12 3.61379 594.61 463.295
  13 6.02298 593.65 463.611
  14 8.43217 617.01 454.612
  15 10.8414 616.37 457.655
  16 13.2505 568.28 448.931
  17 15.6597 593.71 444.238
  18 18.0689 661.61 444.242
  19 20.4781 619.64 437.756
  20 22.8873 614.97 437.429
  21 25.2965 0 0
1573000 21 12312
  1 -22.8873 627.52 428.774
  2 -20.4781 610.79 436.883
  3 -18.0689 615.83 428.381
  4 -15.6597 647.51 435.019
  5 -13.2505 629.4 437.248
  6 -10.8414 564.69 445.872
  7 -8.43217 646.31 453.532
  8 -6.02298 630.27 467.657
  9 -3.61379 628.41 458.356
  10 -1.2046 597.1 472.247
  11 1.2046 614.27 470.077
  12 3.61379 590.42 463.97
  13 6.02298 596.39 470.245
  14 8.43217 618.61 470.488
  15 10.8414 633.17 455.299
  16 13.2505 582.08 448.897
  17 15.6597 590.93 448.334
  18 18.0689 659.23 442.844
  19 20.4781 621.07 438.88
  20 22.8873 608 435.961
  21 25.2965 0 0
1574000 21 12312
  1 -22.8873 624.01 433.427
  2 -20.4781 587.69 434.555
  3 -18.0689 611.36 431.145
  4 -15.6597 646.59 432.21
  5 -13.2505 643.43 433.226
  6 -10.8414 575.13 446.118
  7 -8.43217 621.2 444.01
  8 -6.02298 658.86 459.485
  9 -3.61379 623.73 455.433
  10 -1.2046 587.27 466.161
  11 1.2046 616.16 479.367
  12 3.61379 599.12 474.137
  13 6.02298 598.88 467.371
  14 8.43217 625.97 462.95
  15 10.8414 627.64 448.613
  16 13.2505 565.85 448.788
  17 15.6597 591.39 439.132
  18 18.0689 671.7 442.085
  19 20.4781 625.67 438.327
  20 22.8873 610.35 429.261
  21 25.2965 0 0
1575000 21 12312.000000000002
  1 -22.8873 616.15 431.688
  2 -20.4781 588.06 433.735
  3 -18.0689 621.51 435.304
  4 -15.6597 614.14 440.785
  5 -13.2505 669.31 440.799
  6 -10.8414 551.66 445.551
  7 -8.43217 622.56 451.617
  8 -6.02298 669.07 459.849
  9 -3.61379 611.47 459.756
  10 -1.2046 597.22 470.01
  11 1.2046 638.55 478.106
  12 3.61379 592.37 474.87
  13 6.02298 615.12 463.142
  14 8.43217 594.55 456.655
  15 10.8414 651.61 459.38
  16 13.2505 569.12 452.38
  17 15.6597 585.32 439.282
  18 18.0689 706.17 438.658
  19 20.4781 593.95 439.244
  20 22.8873 604.09 437.35
  21 25.2965 0 0
1576000 21 12312.000000000002
  1 -22.8873 619.69 429.513
  2 -20.4781 599.24 437.354
  3 -18.0689 611.54 435.917
  4 -15.6597 605.55 442.819
  5 -13.2505 672.08 444.816
  6 -10.8414 568.12 451.191
  7 -8.43217 624.66 456.307
  8 -6.02298 636.3 457.427
  9 -3.61379 628.76 454.42
  10 -1.2046 618.8 475.542
  11 1.2046 630.99 481.489
  12 3.61379 597.7 468.517
  13 6.02298 583.18 465.017
  14 8.43217 603.11 459.122
  15 10.8414 660.46 457.999
  16 13.2505 569.94 458.227
  17 15.6597 594.62 445.961
  18 18.0689 680.08 456.637
  19 20.4781 614.58 438.324
  20 22.8873 592.6 435.612
  21 25.2965 0 0
1577000 21 12312
  1 -22.8873 628.74 427.776
  2 -20.4781 609.31 429.996
  3 -18.0689 612.8 424.092
  4 -15.6597 614.07 431.553
  5 -13.2505 641.93 444.57
  6 -10.8414 573.31 448.801
  7 -8.43217 624.34 451.923
  8 -6.02298 656.43 450.807
  9 -3.61379 619.5 453.121
  10 -1.2046 610.47 463.875
  11 1.2046 636.08 480.187
  12 3.61379 569.34 473.633
  13 6.02298 609.68 470.417
  14 8.43217 590.55 466.994
  15 10.8414 663.97 458.055
  16 13.2505 566.57 457.101
  17 15.6597 621.9 444.504
  18 18.0689 647.22 450.946
  19 20.4781 604.78 439.041
  20 22.8873 611.01 423.359
  21 25.2965 0 0
1578000 21 12312.000000000002
  1 -22.8873 634.05 431.957
  2 -20.4781 590.27 440.547
  3 -18.0689 637.97 438.368
  4 -15.6597 630.36 440.054
  5 -13.2505 619.74 443.928
  6 -10.8414 584.98 452.697
  7 -8.43217 608.92 452.039
  8 -6.02298 643.84 450.346
  9 -3.61379 615.98 450.667
  10 -1.2046 594.87 456.21
  11 1.2046 645.23 480.252
